http://www.wikidata.org/entity/Q2983863	خماسي كلوريد الزرنيخ مركب كيميائي له الصيغة (كلمة ناقصة) ، ويكون على شكل بلورات بيضاء.
http://www.wikidata.org/entity/Q20390665	الزنباق قرية سورية تتبع ناحية مركز الرقة في منطقة مركز الرقة في محافظة الرقة.
http://www.wikidata.org/entity/Q20381954	الحسيوة هي إحدى قرى عزلة زارة بمديرية لودر التابعة لمحافظة أبين ، بلغ تعداد سكانها (رقم ناقص) نسمة حسب تعداد اليمن لعام (عام).
http://www.wikidata.org/entity/Q629993	ساوثبورت (بالإنجليزية: (كلمة ناقصة), North Dakota) هي مدينة تقع في ولاية داكوتا الشمالية في الولايات المتحدة.
http://www.wikidata.org/entity/Q16117588	المحسنة قرية سوري ّ ة تتبع إداري ّ ا ً لمحافظة حلب منطقة جبل سمعان ناحية تل الضمان ، بلغ تعداد سكانها (رقم ناقص) نسمة حسب التعداد السكاني لعام (عام).
http://www.wikidata.org/entity/Q1022994	كليثرال (بالإنجليزية: (كلمة ناقصة), Minnesota) هي مدينة تقع في ولاية مينيسوتا في الولايات المتحدة.
http://www.wikidata.org/entity/Q852893	بويليس،باد كاليه (بالفرنسية: (كلمة ناقصة)) هي بلدية تقع في إقليم باد كاليه من منطقة نور با دو كاليه في شمال فرنسا.
http://www.wikidata.org/entity/Q616858	الكرمة هي إحدى بلديات ولاية (كلمة ناقصة) الجزائرية.
http://www.wikidata.org/entity/Q732094	بلدية دورانغو (بالإسبانية: (كلمة ناقصة)) هي بلدية تقع في مقاطعة بيسكاي, التي تقع في منطقة الباسك شمالي إسبانيا.
http://www.wikidata.org/entity/Q10646093	بوشيني كناري (الاسم العلمي:P uccinia (كلمة ناقصة)) هو نوع من الفطريات يتبع جنس البوشيني من فصيلة البوشينية.
http://www.wikidata.org/entity/Q2426452	توماس باتريك مور (بالإنجليزية: Thomas (كلمة ناقصة)) (و.
http://www.wikidata.org/entity/Q10646254	بوشيني مائل (الاسم العلمي:P uccinia (كلمة ناقصة)) هو نوع من الفطريات يتبع جنس البوشيني من فصيلة البوشينية.
http://www.wikidata.org/entity/Q22688047	دينار ((رقم ناقص) مارس (عام) -) ، ممثلة سورية.
http://www.wikidata.org/entity/Q152828	البوكمال قرية سوري ّ ة تتبع إداري ّ ا ً لمحافظة حلب \u0645\u062D\u0627\u0641\u0638\u0629 \u062F\u064A\u0631 \u0627\u0644\u0632\u0648\u0631 ناحية مركز جبل دمشق ، بلغ تعداد سكانها (رقم ناقص) نسمة حسب التعداد السكاني لعام (عام).
